horizon_years,contribution_interval_days,window_stride_days,window_number,start_date,end_date,final_relative_advantage,mean_relative_advantage,median_relative_advantage,std_relative_advantage,percent_time_btd_better,annual_return_btd,annual_return_dca,annual_alpha
10,90,0,0,1950-01-04,1960-01-04,0.11607179497115427,0.15213163694756648,0.12947175583830628,0.0786339439689537,0.9750664893617021,0.13272939828134023,0.12312692604936126,0.009602472231978965
10,90,6045,1,1966-07-24,1976-07-23,0.09461241883468641,0.12001290502255924,0.09796399175478254,0.12796160418539176,0.9713511420828495,0.07511774430384066,0.06807366441057616,0.007044079893264499
10,90,12090,2,1983-02-10,1993-02-09,0.10888511663153944,0.1488245902512771,0.10608546398334462,0.15408736325972902,0.9776447105788423,0.0064393255200883015,-0.001447596416061514,0.007886921936149816
10,90,18135,3,1999-08-30,2009-08-29,0.11537485938419345,0.12758728536240432,0.10150783431481436,0.15023804781942277,0.9755998373322489,-0.004563783818472555,-0.01294300398950865,0.008379220171036095
10,90,24181,4,2016-03-19,2026-03-19,0.09882466650030586,0.14785537541788493,0.10307442402626643,0.16953819958880534,0.9754299754299754,0.08303230365194025,0.07551893307631796,0.007513370575622291
10,120,0,0,1950-01-04,1960-01-04,0.164048219425732,0.24127072847442568,0.1947578921437374,0.16610329023060957,0.9667553191489362,0.1331766845556257,0.11975721329177169,0.01341947126385401
10,120,6045,1,1966-07-24,1976-07-23,0.11928920181513525,0.18848747442733968,0.1292670234313169,0.19170481451474364,0.962059620596206,0.07655999067401731,0.06798861352016772,0.008571377153849591
10,120,12090,2,1983-02-10,1993-02-09,0.13103865741940712,0.18675959070644021,0.13210523862464685,0.18738597320131417,0.9700598802395209,0.007885960108742651,-0.0011801669231569223,0.009066127031899573
10,120,18135,3,1999-08-30,2009-08-29,0.1391893263850954,0.15596628960806241,0.11957523122615199,0.1896260922506046,0.9678731191541277,-0.00214927285473121,-0.011837676473336778,0.009688403618605568
10,120,24181,4,2016-03-19,2026-03-19,0.12590954449139113,0.19408370297233019,0.13060653683632228,0.19875217819516014,0.9672399672399672,0.0840066824240917,0.0747366994070906,0.009269983017001104
12,15,0,0,1950-01-04,1962-01-04,0.03213409520790966,0.04308409143925101,0.036859881363003444,0.04083666183028097,0.9966768208252562,0.13713096170619066,0.13413775342966572,0.002993208276524939
12,15,5862,1,1966-01-22,1978-01-22,0.022037070143641868,0.02989393525563356,0.022387192088811014,0.05195619224975603,0.9961152476529621,0.06135874464273727,0.05973369236467474,0.0016250522780625332
12,15,11725,2,1982-02-10,1994-02-10,0.02448357097090703,0.027332574500593662,0.021738349126653178,0.043350013189013104,0.9973217274857716,0.022806914210555362,0.02103815021155797,0.0017687639989973913
12,15,17587,3,1998-02-28,2010-02-28,0.029736303360727412,0.03629767078948276,0.02978331465775197,0.038529816491737305,0.996609020006782,-0.014322301504606338,-0.016728480944638413,0.0024061794400320746
12,15,23450,4,2014-03-19,2026-03-19,0.02849441902797678,0.03718031453197867,0.029455801287874506,0.0445057432771511,0.9969314694851688,0.07203931641259875,0.06983700452304764,0.002202311889551112
12,30,0,0,1950-01-04,1962-01-04,0.0491558306538431,0.07152674629034636,0.05507766388934776,0.08818479839648836,0.993076710052617,0.13862014522917088,0.1340760968495478,0.004544048379623078
12,30,5862,1,1966-01-22,1978-01-22,0.03637745864579345,0.050431130013448976,0.037354354624523856,0.09243395196842473,0.9919067659436711,0.06226491443917537,0.05970805755702613,0.002556856882149239
12,30,11725,2,1982-02-10,1994-02-10,0.04432860805182903,0.05300550342304513,0.0406523993366672,0.08362456921962981,0.9943086709072648,0.023886133431407552,0.020772441709090872,0.0031136917223166805
12,30,17587,3,1998-02-28,2010-02-28,0.04469753537449783,0.05725233597308065,0.04541903148317039,0.05397708782689334,0.9928789420142421,-0.013013779919960333,-0.016607037122279622,0.003593257202319289
12,30,23450,4,2014-03-19,2026-03-19,0.04675343120158448,0.06103137266780951,0.04751739604325533,0.05227240412676661,0.993181043300375,0.0731737020435852,0.06970336577389169,0.003470336269693508
12,45,0,0,1950-01-04,1962-01-04,0.07775892021607222,0.1041589238704125,0.08662089808414986,0.06348868495166281,0.9894765992799779,0.13951583756515462,0.13339534659601382,0.006120490969140802
12,45,5862,1,1966-01-22,1978-01-22,0.05146961628299396,0.059444554783751186,0.05383725387201044,0.04116832285510637,0.9880220135966332,0.06312674252698769,0.059593252840940414,0.0035334896860472753
12,45,11725,2,1982-02-10,1994-02-10,0.05733286112678293,0.0674616502330631,0.05441887180629901,0.07898134174545228,0.9909608302644795,0.024588141842916134,0.0207111905573234,0.0038769512855927335
12,45,17587,3,1998-02-28,2010-02-28,0.07208666263859898,0.08541915588145711,0.0661180919235067,0.09587555939650097,0.9891488640217023,-0.011632619530879351,-0.016513327506252007,0.004880707975372656
12,45,23450,4,2014-03-19,2026-03-19,0.06461264191349803,0.09512540290047301,0.06783550565639063,0.10475470463986107,0.9897715649505625,0.07412388830096073,0.06944782653790904,0.0046760617630516865
12,60,0,0,1950-01-04,1962-01-04,0.09734581269391107,0.13722914403298775,0.11441882820894023,0.10173991955828676,0.9858764885073387,0.1412601899479473,0.1324595773369206,0.008800612611026715
12,60,5862,1,1966-01-22,1978-01-22,0.06162823047637511,0.08228367119641973,0.06515369936630999,0.10361105178342538,0.9841372612495953,0.06353451005090127,0.05944607606367058,0.0040884339872306885
12,60,11725,2,1982-02-10,1994-02-10,0.07058872972570285,0.08768265394173938,0.06857800519003443,0.11451083333655952,0.987612989621694,0.02548684517892208,0.02083121872765692,0.00465562645126516
12,60,17587,3,1998-02-28,2010-02-28,0.06658015734009548,0.08300460938340698,0.0664570852819042,0.07240453933206793,0.9857578840284842,-0.010799597545883999,-0.016103621937052726,0.005304024391168727
12,60,23450,4,2014-03-19,2026-03-19,0.07735589572069679,0.1118425986132343,0.07991357602367632,0.12322090068198024,0.9867030344357314,0.07454847445374524,0.06910858633278871,0.005439888120956526
12,90,0,0,1950-01-04,1962-01-04,0.1142715904184517,0.14541143067018963,0.12492601211285814,0.07314045322264431,0.979230130157851,0.1428020765131648,0.13449173482016197,0.00831034169300282
12,90,5862,1,1966-01-22,1978-01-22,0.08708858809892295,0.09885427693604225,0.09155059206114502,0.06910921706283832,0.9757202978310133,0.06472600024526609,0.05915855733435205,0.005567442910914044
12,90,11725,2,1982-02-10,1994-02-10,0.10225408534987301,0.11719433490945334,0.10085493481275631,0.06923263537009168,0.9822564445932374,0.02662302625175572,0.020078892759708866,0.006544133492046855
12,90,17587,3,1998-02-28,2010-02-28,0.11700172713263068,0.11880546124773742,0.09950577989989462,0.08112385322106545,0.9789759240420481,-0.009249682559599237,-0.01666161184831183,0.007411929288712593
12,90,23450,4,2014-03-19,2026-03-19,0.1042056209687825,0.14663174479503388,0.10854997388264342,0.12289572353239256,0.9798840777361064,0.07608083685152933,0.06906383497239754,0.00701700187913179
12,120,0,0,1950-01-04,1962-01-04,0.16047611230892112,0.2270316847403633,0.18479974250322195,0.15437357984749783,0.972306840210468,0.14327560421143626,0.13176481424465525,0.01151078996678101
12,120,5862,1,1966-01-22,1978-01-22,0.10250411795239112,0.1138488559816853,0.09173286685940574,0.07430110011623894,0.9682745224991907,0.06575462779962105,0.05953665162937405,0.006217976170246997
12,120,11725,2,1982-02-10,1994-02-10,0.12120303585590442,0.14348490551385143,0.11932445653535462,0.09506288167336076,0.975225979243388,0.028286570589170612,0.02085817391017941,0.0074283966789912
12,120,17587,3,1998-02-28,2010-02-28,0.13700168489751907,0.13534130470977734,0.11059612153076381,0.1129496664445037,0.9721939640556121,-0.00836007975922537,-0.01667856590330552,0.00831848614408015
12,120,23450,4,2014-03-19,2026-03-19,0.12795872319088009,0.1744570104861458,0.133514952990212,0.12379028554253331,0.9723832253665189,0.07686374473095547,0.0685493643144437,0.00831438041651178
15,15,0,0,1950-01-04,1965-01-04,0.03148290314536917,0.04090541353175453,0.034942996637358226,0.03676130804649134,0.9973427812223207,0.0850698425997436,0.08282996467188508,0.0022398779278585135
15,15,5588,1,1965-04-23,1980-04-23,0.022872152493269793,0.032414838082243914,0.02431721479084703,0.04375802098625777,0.9976653696498055,0.06794585987335022,0.06653158242186819,0.0014142774514820378
15,15,11177,2,1980-08-11,1995-08-12,0.02302201062334097,0.026089697971920362,0.020460755915765683,0.05369195556803247,0.9972965666396323,0.012421839240201571,0.01107097153619474,0.0013508677040068306
15,15,16765,3,1995-11-29,2010-11-29,0.032528400191733864,0.03575439567524349,0.02934150665397217,0.05336744201296308,0.9972885032537961,-0.014216954203063237,-0.01613888221632176,0.0019219280132585226
15,15,22354,4,2011-03-19,2026-03-19,0.0264369999696783,0.030689331815157112,0.026621263256997763,0.028969324640295925,0.9972744617061869,0.07309261538806267,0.07142208651494442,0.0016705288731182488
15,30,0,0,1950-01-04,1965-01-04,0.04963580832731518,0.06703400662427633,0.05255075799609488,0.07930482996648762,0.9944641275465014,0.08604832845079269,0.08294220392153973,0.0031061245292529627
15,30,5588,1,1965-04-23,1980-04-23,0.03780135261533846,0.05315709867414058,0.039640020720702385,0.05579452420612989,0.9942931258106356,0.06878542678401667,0.06653455248247409,0.0022508743015425825
15,30,11177,2,1980-08-11,1995-08-12,0.0383923553437604,0.04482347188870453,0.03405245395429457,0.07814529751937473,0.9945931332792647,0.013192890871951857,0.011020327478957537,0.00217256339299432
15,30,16765,3,1995-11-29,2010-11-29,0.052971962427614816,0.06039109404769973,0.04937657066923329,0.07711680090127174,0.9943058568329718,-0.013136153047782595,-0.016166756664581672,0.003030603616799077
15,30,22354,4,2011-03-19,2026-03-19,0.04263786220541266,0.050580269459379934,0.04334437156274262,0.044142307572711544,0.9942763695829926,0.07410141356690891,0.07150575520198621,0.002595658364922704
15,45,0,0,1950-01-04,1965-01-04,0.07584804621984098,0.09836602584496147,0.08226780185351223,0.05786926488545279,0.991585473870682,0.08709931305796781,0.08240770566477562,0.0046916073931921876
15,45,5588,1,1965-04-23,1980-04-23,0.052373689034640236,0.0764149861958138,0.056796797963633905,0.08145023584227634,0.9909208819714657,0.06953995422941395,0.06649142540840214,0.003048528821011809
15,45,11177,2,1980-08-11,1995-08-12,0.051464379891902556,0.0618687682738751,0.0470079863742181,0.09355769993470223,0.9921600432549338,0.013853539453076769,0.011021477879876285,0.002832061573200484
15,45,16765,3,1995-11-29,2010-11-29,0.06947011901525757,0.07682855517306808,0.05963332524547171,0.09773558976394602,0.9921366594360087,-0.012396404487803214,-0.01626876622528639,0.0038723617374831765
15,45,22354,4,2011-03-19,2026-03-19,0.05896355034690681,0.07277426089031513,0.05996254340951168,0.05622574149603962,0.9920959389479422,0.07505678236561986,0.07154460321145639,0.003512179154163464
15,60,0,0,1950-01-04,1965-01-04,0.09747981895392877,0.12918220948290055,0.10684269608279995,0.09223894596550297,0.9887068201948627,0.08774748975498237,0.08181132684991699,0.005936162905065379
15,60,5588,1,1965-04-23,1980-04-23,0.06374152268481437,0.09904609614173152,0.06735342824694235,0.11981340662630934,0.9878080415045396,0.06978236313774322,0.06616115629778285,0.003621206839960367
15,60,11177,2,1980-08-11,1995-08-12,0.06569665337030717,0.0794525493830548,0.06188406438997851,0.09753471011826584,0.9891862665585294,0.014482504717283629,0.010924080691780524,0.003558424025503104
15,60,16765,3,1995-11-29,2010-11-29,0.08051029980677415,0.08553325038254281,0.07294020058820894,0.0683804505271338,0.9894251626898047,-0.011600955672415925,-0.015973246101081973,0.004372290428666048
15,60,22354,4,2011-03-19,2026-03-19,0.07201049232506396,0.09301452902118236,0.0730261140225541,0.08829177757573903,0.9893704006541292,0.07527163812756288,0.07107651931890047,0.0041951188086624125
15,90,0,0,1950-01-04,1965-01-04,0.11206493361506253,0.13829324160733023,0.11711526670250794,0.06677113124757764,0.983392382639504,0.08957578000634658,0.08308062902178848,0.006495150984558107
15,90,5588,1,1965-04-23,1980-04-23,0.08636733692469156,0.13241261373649274,0.09430588110147942,0.1521633130601834,0.9810635538261997,0.07106306009171037,0.06633890470559134,0.004724155386119033
15,90,11177,2,1980-08-11,1995-08-12,0.09110538875401675,0.10897743336358721,0.08770440597708418,0.10597982439484604,0.9840497431738308,0.015341562579697099,0.010569088242009084,0.004772474337688015
15,90,16765,3,1995-11-29,2010-11-29,0.11603416781178666,0.12913937770768383,0.09478085164091654,0.13516237564150102,0.9842733188720173,-0.010411011942107584,-0.016543737902677158,0.006132725960569574
15,90,22354,4,2011-03-19,2026-03-19,0.09396262583728099,0.11225296147884538,0.09527488340064694,0.06558583967960199,0.9836467702371219,0.0767143547021929,0.07146464261197227,0.005249712090220626
15,120,0,0,1950-01-04,1965-01-04,0.1561271213397848,0.21232791729205325,0.1714669342631443,0.14066986275560386,0.9778565101860053,0.09002435261096009,0.08111612584466932,0.008908226766290772
15,120,5588,1,1965-04-23,1980-04-23,0.10524945320850043,0.16833910730992652,0.11703314483475857,0.1848660745651201,0.9743190661478599,0.07138084855320637,0.06581783346481762,0.005563015088388745
15,120,11177,2,1980-08-11,1995-08-12,0.11468591510075354,0.12349139390386212,0.10545454855744008,0.09577268784728094,0.979183563125169,0.015926267630988367,0.01007750653056716,0.005848761100421207
15,120,16765,3,1995-11-29,2010-11-29,0.13774222526854785,0.14725604712488286,0.12440252685787279,0.08967218620134569,0.9785791757049892,-0.009531954437897894,-0.016576218252473462,0.007044263814575569
15,120,22354,4,2011-03-19,2026-03-19,0.11721336534177906,0.1606308835599595,0.12059249276942596,0.13795720722271582,0.9781956936494958,0.07711462148333359,0.07074957090651113,0.006365050576822462
20,15,0,0,1950-01-04,1970-01-04,0.03086474481457646,0.038499408252503975,0.032980314888157114,0.03212289784149116,0.998003992015968,0.08717190598385383,0.08563065145654214,0.0015412545273116862
20,15,5132,1,1964-01-23,1984-01-23,0.019141530108447435,0.02393568213674223,0.019980700600592982,0.030686085463031445,0.9954901960784314,0.06788252536524841,0.06687061852041776,0.0010119068448306567
20,15,10264,2,1978-02-10,1998-02-10,0.020703065587146297,0.0214757305468148,0.01814778821473595,0.0295527175938321,0.9983726606997559,0.01679881318231713,0.015861737065557824,0.0009370761167593056
20,15,15396,3,1992-02-29,2012-02-29,0.03066208184242325,0.03289036130511042,0.02894928892457682,0.026429511887234334,0.9945155393053017,-0.014325548526981424,-0.01571208673169322,0.0013865382047117958
20,15,20528,4,2006-03-19,2026-03-19,0.02818067135772706,0.03451373921711077,0.029730392041730447,0.025487315615897545,0.9981613891726251,0.061960518017524446,0.06048569899596057,0.001474819021563878
20,30,0,0,1950-01-04,1970-01-04,0.04752069408240844,0.06229594217484134,0.050605785471977915,0.06917399018386848,0.9958416500332667,0.08790611985769359,0.08560406138643684,0.0023020584712567516
20,30,5132,1,1964-01-23,1984-01-23,0.03310354790169412,0.04180490179630129,0.03368241733787403,0.044554209804688105,0.9950980392156863,0.06837550364123413,0.06685625217184232,0.0015192514693918024
20,30,10264,2,1978-02-10,1998-02-10,0.035565968178908,0.040841006206716476,0.03187396840719736,0.06280929313762763,0.9963384865744508,0.017336028870347686,0.01576843831731911,0.001567590553028575
20,30,15396,3,1992-02-29,2012-02-29,0.047239588286729584,0.05371768601167684,0.04383549664992503,0.07028325247769332,0.9945155393053017,-0.013537697331792997,-0.01561016943217608,0.0020724721003830826
20,30,20528,4,2006-03-19,2026-03-19,0.04646387911327765,0.05558434004609936,0.04797691496953016,0.029100565384983373,0.9959141981613892,0.06276325116313441,0.060570081102132134,0.002193170061002281
20,45,0,0,1950-01-04,1970-01-04,0.07202776627049579,0.09201684820199246,0.07849575546067711,0.051295421039013606,0.9936793080505656,0.0885820374214974,0.08513302813883916,0.003449009282658233
20,45,5132,1,1964-01-23,1984-01-23,0.04440194646340978,0.05819156480657225,0.045471524999953994,0.06899731222887619,0.9925490196078431,0.06884196065739046,0.06685093185003432,0.001991028807356132
20,45,10264,2,1978-02-10,1998-02-10,0.045948400410757095,0.05475970470017012,0.04128277951515846,0.08810641415268751,0.9947111472742066,0.017771952619648035,0.015800904181021647,0.0019710484386263882
20,45,15396,3,1992-02-29,2012-02-29,0.06334221192014566,0.07632530901133532,0.06112295213709851,0.0891100915267315,0.9937030266097908,-0.012780376299866614,-0.015505197474485977,0.002724821174619363
20,45,20528,4,2006-03-19,2026-03-19,0.0610243849447758,0.07571494606250839,0.06327868314311536,0.05727421094091718,0.9936670071501532,0.06352946073998322,0.060710158606166686,0.002819302133816537
20,60,0,0,1950-01-04,1970-01-04,0.09228844980665363,0.12026117288175242,0.10159945422683347,0.08130724947920177,0.9915169660678643,0.08934806655515337,0.08499220306444744,0.004355863490705936
20,60,5132,1,1964-01-23,1984-01-23,0.05699478368463029,0.07658899679129369,0.05930814354321168,0.09195641509517634,0.9901960784313726,0.0692058800054347,0.06668556810116466,0.002520311904270045
20,60,10264,2,1978-02-10,1998-02-10,0.05905026529724311,0.0672620016968838,0.054470208307688006,0.06828676633254169,0.9926769731489016,0.018140243142777512,0.015641640079538055,0.0024986030632394574
20,60,15396,3,1992-02-29,2012-02-29,0.0784127493876523,0.08415627953009176,0.07597945318113397,0.042601727832940806,0.9916717448710136,-0.012401345457063173,-0.01571795713701929,0.0033166116799561163
20,60,20528,4,2006-03-19,2026-03-19,0.07406854827210019,0.09666980953223538,0.07701313475678351,0.09302016317658214,0.9883554647599592,0.0640784464834463,0.060719569846342525,0.0033588766371037693
20,90,0,0,1950-01-04,1970-01-04,0.10604763541873252,0.13056813873597287,0.11322673879562828,0.059272705352525025,0.9875249500998003,0.09012445867420849,0.08530480678361974,0.00481965189058875
20,90,5132,1,1964-01-23,1984-01-23,0.07401719945415364,0.10231503325711734,0.07660858600092735,0.12206566647601927,0.9852941176470589,0.06978969540767355,0.06663121742395961,0.0031584779837139365
20,90,10264,2,1978-02-10,1998-02-10,0.08091817825652203,0.09892397086547636,0.07711917776263233,0.12223324239226299,0.9886086248982913,0.018590795420852402,0.015258298405654624,0.0033324970151977773
20,90,15396,3,1992-02-29,2012-02-29,0.09859391491551284,0.11307061452169924,0.09632174783277625,0.07694078176176285,0.9876091813934593,-0.011328931480828808,-0.015363520942539788,0.00403458946171098
20,90,20528,4,2006-03-19,2026-03-19,0.08934744491654878,0.11498689696608756,0.09072563995941008,0.1108690351862969,0.987538304392237,0.0648832296053079,0.06098657908870009,0.0038966505166078136
20,120,0,0,1950-01-04,1970-01-04,0.14818133740120643,0.1964055333458051,0.16067616857287326,0.1246241665558637,0.9833666001330672,0.09102778241415121,0.08440451907335755,0.006623263340793661
20,120,5132,1,1964-01-23,1984-01-23,0.0964498320265379,0.12264062829364004,0.10208547865616535,0.07531476830903187,0.9805882352941176,0.07038269144984599,0.0663470423510486,0.004035649098797389
20,120,10264,2,1978-02-10,1998-02-10,0.1016417210310474,0.1232997019111832,0.09871283619989635,0.11723080060883023,0.9845402766476811,0.019296537523298518,0.015213675757823841,0.004082861765474677
20,120,15396,3,1992-02-29,2012-02-29,0.12305371028907919,0.14386229749776028,0.10186961167858488,0.12529138582872446,0.9762340036563071,-0.010663350284107143,-0.015575511299112721,0.004912161015005578
20,120,20528,4,2006-03-19,2026-03-19,0.11200786990800005,0.15688526957140325,0.11523161468931464,0.1360055678017574,0.9834525025536262,0.06640126554262515,0.06163180644861499,0.0047694590940101644
